ticketid,subject,description,status_idup,priority_idup,user_id,created_at,Category,application_name,assigned_to,Resolution_notes,Resolution_code,resolved_date,resolution_notes_ITSM,resolved_by
277,skype error ,skype crashing,2,2,2,17-09-2022 15:00,Crash,Skype,raghav_it,Restart skype.Restart your computer.,33,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
278,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,18-09-2022 15:00,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,34,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
279,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,19-09-2022 15:00,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,35,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
280,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,20-09-2022 15:00,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",36,07-12-2022 17:09,Restart the server,aditya
281,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,14-10-2022 20:30,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,37,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
282,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,14-10-2022 20:40,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",38,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
283,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,14-10-2022 20:40,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,39,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
284,sap crashing,sap crashing ,1,2,1,11-11-2022 19:09,Crash,SAP,raghav_it,NULL,40,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
285,Not able to access ERP,Not able to access ERP,1,2,1,12-11-2022 13:23,Access,ERP,raghav_it,NULL,41,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
286,Sap password reset,Forgot sap password need reset,1,3,1,22-11-2022 20:00,Login,SAP,raghav_it,NULL,42,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
287,Windows account locked,windows account locked need urgently,1,3,2,23-11-2022 16:35,Login,Windows,raghav_it,NULL,43,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
288,sap crashing,sap crashing,1,4,2,23-11-2022 16:36,Crash,SAP,raghav_it,NULL,44,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
289,windows updated some features not working,Windows update done and now some features are not working,5,2,6,28-11-2022 16:23,Configuration,Windows,raghav_it,NULL,45,07-12-2022 18:56,Windows version degraded to a lower version,aditya
290,Laptop battery,Laptop battery draining,1,1,2,03-12-2022 17:44,Hardware,Hardware,raghav_it,NULL,46,05-12-2022 13:29,give laptop,NULL
291,erp crash,erp crash,5,2,1,07-12-2022 01:32,Crash,ERP,raghav_it,NULL,47,07-12-2022 01:40,NULL,NULL
292,outlook crashing,outlook crashing,3,2,6,07-12-2022 22:24,Crash,Outlook,raghav_it,NULL,48,07-12-2022 22:48,Check the server connection.,raghav_it
293,reset password,I forgot my sap account password.Want to reset it.,3,1,1,12-10-2022 11:15,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,1,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
294,visual studio code,visual studio code licence expired,3,1,2,24-10-2022 00:00,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,2,07-12-2022 00:55,Renew license,NULL
295,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,25-10-2022 12:45,Access,Powerpoint,raghav_it,Check recycle bin.,3,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
296,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,26-10-2022 01:30,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
297,login issue,Unable to login as it shows incorrect login details,2,2,5,27-10-2022 14:15,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,NULL
298,outlook,outlook frozen,3,1,6,28-10-2022 03:00,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,aditya
299,cant log in to vpn,cant log in to vpn,2,1,7,29-10-2022 15:45,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,aditya
300,unable to access hr_tool page,unable to access hr_tool page,3,2,1,30-10-2022 04:30,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,raghav_it
301,skype error ,skype crashing,2,2,2,24-10-2022 00:00,Crash,Skype,raghav_it,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
302,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,25-10-2022 12:45,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
303,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,26-10-2022 01:30,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
304,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,27-10-2022 14:15,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,aditya
305,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,28-10-2022 03:00,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
306,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,29-10-2022 15:45,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
307,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,30-10-2022 04:30,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
308,sap crashing,sap crashing ,1,2,1,24-10-2022 00:00,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
